Name,Country,Industry,Is_AI_Startup,Revenue Year 1,Revenue Year 2,Revenue Year 3,Growth_Y1_to_Y2,Growth_Y2_to_Y3,Total_Growth_3Year,Innovation_Speed_Score,Current Status,Status_Score,Competitive_Advantage_Score,Startup_Age_Years,High_Advantage
Smart FinTech Solutions 620,Japan,FinTech,0,499.0,621.0,5.8,24.448897795591183,-99.06602254428341,-98.8376753507014,-37.30856237434612,Successful,2,1.0172277227722772,8,1
Smart AI/ML Nexus 621,South Korea,AI/ML,1,466.0,223.0,2.7,-52.14592274678112,-98.78923766816145,-99.4206008583691,-75.46758020747129,Failed,0,0.00801980198019802,11,0
Global CleanTech Point 622,Canada,CleanTech,0,73.0,830.0,7.3,1036.986301369863,-99.12048192771084,-90.0,200.43975903614458,Successful,2,1.0216831683168317,8,1
Quantum HealthTech Systems 623,Germany,HealthTech,0,369.0,292.0,9.6,-20.867208672086722,-96.71232876712328,-97.39837398373983,-58.789768719605,Failed,0,0.028514851485148512,13,0
Global BioTech Nexus 624,France,BioTech,0,186.0,493.0,10.9,165.05376344086022,-97.78904665314401,-94.13978494623656,33.632358393858105,Failed,0,0.03237623762376238,13,0
Smart EdTech Systems 625,UAE,EdTech,0,448.0,1.7,12.0,-99.62053571428572,605.8823529411766,-97.32142857142857,200.18973214285714,Successful,2,1.0356435643564357,4,1
NextGen Logistics Point 626,India,Logistics,0,232.0,867.0,3.7,273.7068965517241,-99.57324106113032,-98.40517241379311,87.0668277452969,Successful,2,1.010990099009901,4,0
Prime EdTech Network 627,UAE,EdTech,0,262.0,166.0,7.2,-36.6412213740458,-95.66265060240966,-97.25190839694658,-66.15193598822773,Successful,2,1.0213861386138614,8,1
Smart E-commerce Nexus 628,South Korea,E-commerce,0,49.0,1.8,4.1,-96.3265306122449,127.77777777777777,-91.63265306122449,15.725623582766438,Successful,2,1.0121782178217822,13,0
Global AI/ML Point 629,Japan,AI/ML,1,207.0,1.5,5.8,-99.27536231884058,286.6666666666667,-97.19806763285024,93.69565217391306,Acquired,1,0.5172277227722772,12,0
Elite SaaS Technologies 630,France,SaaS,0,374.0,1.2,1.2,-99.67914438502675,0.0,-99.67914438502675,-49.83957219251337,Acquired,1,0.5035643564356436,11,0
Smart EdTech Labs 631,UK,EdTech,0,108.0,1.1,13.2,-98.98148148148148,1099.9999999999998,-87.77777777777777,200.50925925925927,Successful,2,1.0392079207920792,5,1
Zenith PropTech Hub 632,Israel,PropTech,0,224.0,1.3,5.8,-99.41964285714285,346.15384615384613,-97.41071428571428,123.36710164835165,Successful,2,1.0172277227722772,6,1
Elite CleanTech Flow 633,Canada,CleanTech,0,311.0,1.5,11.8,-99.51768488745981,686.6666666666667,-96.20578778135048,200.24115755627008,Failed,0,0.03504950495049505,7,0
Global FinTech Wave 634,Canada,FinTech,0,105.0,175.0,9.8,66.66666666666666,-94.39999999999999,-90.66666666666667,-13.866666666666667,Failed,0,0.029108910891089107,11,0
Nova Cybersecurity Wave 635,Brazil,Cybersecurity,0,446.0,1.6,7.7,-99.64125560538116,381.24999999999994,-98.27354260089687,140.8043721973094,Successful,2,1.022871287128713,8,1
Global E-commerce Labs 636,USA,E-commerce,0,188.0,1.3,9.3,-99.30851063829786,615.3846153846154,-95.0531914893617,200.34574468085106,Successful,2,1.0276237623762376,6,1
Nova E-commerce Hub 637,Canada,E-commerce,0,364.0,756.0,7.6,107.6923076923077,-98.99470899470899,-97.91208791208791,4.3487993487993535,Successful,2,1.0225742574257426,8,1
Prime PropTech Network 638,Singapore,PropTech,0,130.0,478.0,4.6,267.6923076923077,-99.03765690376568,-96.46153846153847,84.327325394271,Successful,2,1.0136633663366337,9,1
Smart PropTech Solutions 639,USA,PropTech,0,248.0,145.0,2.1,-41.53225806451613,-98.55172413793105,-99.15322580645162,-70.04199110122359,Successful,2,1.0062376237623762,3,0
Quantum Logistics Nexus 640,UAE,Logistics,0,407.0,686.0,11.1,68.55036855036855,-98.38192419825073,-97.27272727272727,-14.915777823941092,Failed,0,0.03297029702970297,14,0
Elite E-commerce Network 641,Singapore,E-commerce,0,328.0,591.0,13.0,80.1829268292683,-97.80033840947546,-96.03658536585365,-8.80870579010358,Successful,2,1.0386138613861386,12,1
Quantum CleanTech Flow 642,USA,CleanTech,0,433.0,565.0,11.6,30.484988452655887,-97.94690265486724,-97.32101616628175,-33.73095710110568,Acquired,1,0.5344554455445545,8,0
Elite FinTech Hub 643,Singapore,FinTech,0,32.0,1.2,5.4,-96.25,350.00000000000006,-83.125,126.87500000000003,Acquired,1,0.516039603960396,10,0
Global SaaS Systems 644,UAE,SaaS,0,156.0,453.0,13.3,190.3846153846154,-97.06401766004414,-91.47435897435898,46.66029886228562,Acquired,1,0.5395049504950495,9,0
Smart AgriTech Nexus 645,UK,AgriTech,0,27.0,973.0,5.5,3503.703703703704,-99.43473792394656,-79.62962962962963,200.28263103802672,Successful,2,1.0163366336633664,7,1
Global Cybersecurity Solutions 646,Canada,Cybersecurity,0,294.0,376.0,4.2,27.89115646258503,-98.88297872340426,-98.57142857142858,-35.49591113040962,Acquired,1,0.5124752475247525,12,0
Apex E-commerce Flow 647,Brazil,E-commerce,0,302.0,885.0,3.8,193.04635761589404,-99.57062146892656,-98.74172185430463,46.73786807348374,Successful,2,1.0112871287128713,10,0
Elite HealthTech Network 648,Australia,HealthTech,0,466.0,365.0,2.9,-21.67381974248927,-99.2054794520548,-99.37768240343348,-60.43964959727204,Acquired,1,0.5086138613861386,6,0
Elite Cybersecurity Network 649,Japan,Cybersecurity,0,449.0,1.6,14.2,-99.64365256124721,787.4999999999999,-96.83741648106906,200.1781737193764,Successful,2,1.0421782178217822,4,1
Global HealthTech Nexus 650,Germany,HealthTech,0,101.0,747.0,9.0,639.6039603960396,-98.79518072289156,-91.0891089108911,200.6024096385542,Acquired,1,0.5267326732673268,13,0
Zenith Logistics Wave 651,Singapore,Logistics,0,251.0,1.5,12.8,-99.40239043824701,753.3333333333334,-94.90039840637449,200.29880478087648,Successful,2,1.038019801980198,6,1
Elite CleanTech Technologies 652,Singapore,CleanTech,0,395.0,1.6,13.4,-99.59493670886074,737.5,-96.60759493670886,200.20253164556962,Successful,2,1.0398019801980198,2,1
NextGen AI/ML Network 653,Brazil,AI/ML,1,190.0,1.4,14.5,-99.26315789473684,935.7142857142858,-92.36842105263158,200.3684210526316,Failed,0,0.043069306930693066,10,0
Nova FinTech Labs 654,Brazil,FinTech,0,490.0,1.3,8.9,-99.73469387755102,584.6153846153846,-98.18367346938776,200.1326530612245,Successful,2,1.0264356435643565,3,1
Smart AgriTech Systems 655,Israel,AgriTech,0,369.0,908.0,7.2,146.07046070460706,-99.20704845814977,-98.04878048780488,23.431706123228643,Successful,2,1.0213861386138614,12,1
Smart SaaS Flow 656,South Korea,SaaS,0,349.0,295.0,9.3,-15.472779369627506,-96.84745762711864,-97.33524355300858,-56.16011849837307,Successful,2,1.0276237623762376,9,1
NextGen AgriTech Point 657,UAE,AgriTech,0,311.0,752.0,7.4,141.80064308681673,-99.01595744680851,-97.62057877813506,21.39234282000411,Successful,2,1.021980198019802,13,1
Zenith PropTech Solutions 658,Japan,PropTech,0,0.0,1.9,6.0,0.0,215.78947368421052,0.0,107.89473684210526,Successful,2,1.0178217821782178,12,1
Nova Logistics Systems 659,Japan,Logistics,0,190.0,890.0,12.1,368.42105263157896,-98.64044943820225,-93.63157894736842,134.89030159668835,Successful,2,1.035940594059406,13,1
NextGen AI/ML Network 660,India,AI/ML,1,238.0,995.0,1.1,318.0672268907563,-99.8894472361809,-99.53781512605042,109.08888982728769,Successful,2,1.0032673267326733,11,0
Prime FinTech Flow 661,Brazil,FinTech,0,6.0,1.4,9.5,-76.66666666666666,578.5714285714286,58.333333333333336,211.66666666666669,Successful,2,1.0865511551155116,7,1
Nova BioTech Nexus 662,South Korea,BioTech,0,429.0,305.0,9.8,-28.904428904428904,-96.78688524590163,-97.71561771561771,-62.84565707516526,Acquired,1,0.5291089108910891,4,0
Zenith AI/ML Point 663,USA,AI/ML,1,41.0,1.3,3.8,-96.82926829268294,192.3076923076923,-90.73170731707317,47.739212007504676,Successful,2,1.0112871287128713,5,0
Global EdTech Wave 664,USA,EdTech,0,202.0,186.0,2.3,-7.920792079207921,-98.76344086021504,-98.86138613861387,-53.342116469711485,Successful,2,1.0068316831683168,12,0
Apex BioTech Systems 665,Germany,BioTech,0,128.0,848.0,3.3,562.5,-99.61084905660378,-97.421875,200.1945754716981,Successful,2,1.0098019801980198,2,0
Nova PropTech Network 666,USA,PropTech,0,462.0,1.8,1.3,-99.6103896103896,-27.77777777777778,-99.71861471861472,-63.69408369408369,Successful,2,1.0038613861386139,13,0
Quantum CleanTech Network 667,Australia,CleanTech,0,403.0,1.5,9.4,-99.62779156327544,526.6666666666666,-97.66749379652606,200.1861042183623,Failed,0,0.02792079207920792,6,0
Global PropTech Hub 668,Germany,PropTech,0,35.0,1.1,9.1,-96.85714285714285,727.2727272727273,-74.0,201.57142857142858,Acquired,1,0.527029702970297,12,0
Nova SaaS Solutions 669,India,SaaS,0,21.0,177.0,4.8,742.8571428571429,-97.28813559322033,-77.14285714285714,201.35593220338984,Acquired,1,0.5142574257425743,4,0
Apex FinTech Point 670,Germany,FinTech,0,273.0,371.0,7.8,35.8974358974359,-97.89757412398922,-97.14285714285714,-31.00006911327666,Successful,2,1.0231683168316832,9,1
Prime Cybersecurity Labs 671,South Korea,Cybersecurity,0,495.0,274.0,11.5,-44.64646464646464,-95.8029197080292,-97.67676767676767,-70.22469217724692,Successful,2,1.0341584158415842,2,1
Smart Cybersecurity Hub 672,Brazil,Cybersecurity,0,448.0,881.0,7.7,96.65178571428571,-99.12599318955732,-98.28125,-1.237103737635806,Acquired,1,0.5228712871287129,14,0
Smart AI/ML Systems 673,Singapore,AI/ML,1,129.0,1.3,11.8,-98.9922480620155,807.6923076923076,-90.85271317829458,200.50387596899225,Acquired,1,0.5350495049504951,13,0
Nova AgriTech Network 674,South Korea,AgriTech,0,117.0,1.9,10.4,-98.37606837606837,447.3684210526316,-91.11111111111111,174.49617633828163,Acquired,1,0.5308910891089109,14,0
Quantum HealthTech Technologies 675,France,HealthTech,0,306.0,1.6,2.4,-99.47712418300652,49.999999999999986,-99.2156862745098,-24.73856209150327,Successful,2,1.0071287128712871,11,0
Core AI/ML Hub 676,USA,AI/ML,1,103.0,911.0,2.4,784.4660194174758,-99.73655323819979,-97.66990291262135,200.1317233809001,Successful,2,1.0071287128712871,3,0
Quantum PropTech Nexus 677,Japan,PropTech,0,70.0,981.0,5.6,1301.4285714285713,-99.42915392456678,-92.0,200.2854230377166,Successful,2,1.0166336633663366,5,1
Prime Cybersecurity Solutions 678,France,Cybersecurity,0,169.0,1.7,2.2,-98.9940828402367,29.411764705882366,-98.69822485207102,-34.79115906717717,Successful,2,1.0065346534653465,10,0
Quantum BioTech Point 679,Israel,BioTech,0,140.0,1.3,9.9,-99.07142857142857,661.5384615384615,-92.92857142857143,200.46428571428572,Failed,0,0.029405940594059404,9,0
NextGen PropTech Labs 680,Germany,PropTech,0,331.0,1.1,13.4,-99.66767371601208,1118.1818181818182,-95.95166163141995,200.16616314199396,Successful,2,1.0398019801980198,12,1
NextGen Logistics Labs 681,France,Logistics,0,474.0,986.0,5.8,108.01687763713079,-99.41176470588235,-98.77637130801688,4.302556465624221,Successful,2,1.0172277227722772,13,1
Quantum EdTech Network 682,Canada,EdTech,0,325.0,1.1,7.6,-99.66153846153846,590.9090909090909,-97.66153846153846,200.16923076923078,Successful,2,1.0225742574257426,13,1
NextGen CleanTech Technologies 683,UK,CleanTech,0,445.0,2.0,11.2,-99.5505617977528,459.99999999999994,-97.48314606741573,180.22471910112358,Successful,2,1.0332673267326733,9,1
NextGen SaaS Solutions 684,Germany,SaaS,0,242.0,545.0,7.4,125.20661157024793,-98.64220183486239,-96.94214876033057,13.28220486769277,Successful,2,1.021980198019802,7,1
Apex SaaS Network 685,Brazil,SaaS,0,380.0,404.0,13.3,6.315789473684211,-96.70792079207921,-96.5,-45.1960656591975,Acquired,1,0.5395049504950495,13,0
Quantum AgriTech Network 686,Israel,AgriTech,0,412.0,1.3,7.0,-99.68446601941747,438.4615384615385,-98.30097087378641,169.38853622106052,Successful,2,1.0207920792079208,5,1
Nova Logistics Network 687,Canada,Logistics,0,143.0,625.0,13.4,337.06293706293707,-97.856,-90.62937062937063,119.60346853146854,Successful,2,1.0398019801980198,8,1
Quantum EdTech Point 688,USA,EdTech,0,368.0,1.0,3.2,-99.72826086956522,220.00000000000003,-99.1304347826087,60.135869565217405,Successful,2,1.0095049504950495,6,0
Zenith FinTech Network 689,Australia,FinTech,0,473.0,619.0,8.9,30.866807610993657,-98.56219709208402,-98.11839323467231,-33.84769474054518,Acquired,1,0.5264356435643565,14,0
Prime SaaS Point 690,Japan,SaaS,0,322.0,1.2,9.7,-99.62732919254658,708.3333333333334,-96.98757763975155,200.1863354037267,Successful,2,1.0288118811881188,3,1
Global AI/ML Systems 691,South Korea,AI/ML,1,362.0,444.0,6.9,22.65193370165746,-98.44594594594595,-98.09392265193371,-37.89700612214425,Successful,2,1.0204950495049505,2,1
NextGen EdTech Nexus 692,Australia,EdTech,0,89.0,1.2,9.7,-98.65168539325843,708.3333333333334,-89.10112359550561,200.67415730337078,Acquired,1,0.5288118811881188,6,0
NextGen Logistics Systems 693,Germany,Logistics,0,328.0,1.7,5.7,-99.48170731707317,235.29411764705884,-98.26219512195122,67.90620516499283,Successful,2,1.016930693069307,9,1
Nova PropTech Wave 694,Brazil,PropTech,0,309.0,802.0,12.5,159.54692556634305,-98.44139650872819,-95.9546925566343,30.55276452880743,Acquired,1,0.5371287128712872,6,0
Prime BioTech Technologies 695,South Korea,BioTech,0,388.0,295.0,11.6,-23.969072164948454,-96.06779661016948,-97.01030927835052,-60.01843438755897,Acquired,1,0.5344554455445545,9,0
Prime CleanTech Technologies 696,Canada,CleanTech,0,457.0,1.7,1.4,-99.62800875273523,-17.647058823529417,-99.69365426695843,-58.63753378813232,Failed,0,0.004158415841584158,11,0
Core PropTech Hub 697,South Korea,PropTech,0,46.0,1.3,2.3,-97.17391304347827,76.9230769230769,-95.0,-10.12541806020068,Successful,2,1.0068316831683168,5,0
Zenith CleanTech Solutions 698,Brazil,CleanTech,0,110.0,280.0,9.4,154.54545454545453,-96.64285714285715,-91.45454545454544,28.95129870129869,Failed,0,0.02792079207920792,4,0
Quantum Logistics Wave 699,Singapore,Logistics,0,402.0,1.4,11.2,-99.65174129353235,700.0,-97.21393034825871,200.1741293532338,Successful,2,1.0332673267326733,8,1
Quantum Logistics Point 700,Canada,Logistics,0,74.0,1.5,10.8,-97.97297297297297,620.0,-85.4054054054054,201.01351351351352,Successful,2,1.032079207920792,4,1
Apex AgriTech Flow 701,Canada,AgriTech,0,415.0,1.0,6.6,-99.75903614457832,560.0,-98.40963855421685,200.12048192771084,Acquired,1,0.5196039603960396,12,0
Apex AI/ML Technologies 702,USA,AI/ML,1,467.0,1.8,1.2,-99.61456102783725,-33.333333333333336,-99.74304068522484,-66.4739471805853,Successful,2,1.0035643564356436,8,0
Nova HealthTech Systems 703,France,HealthTech,0,444.0,1.6,12.4,-99.63963963963963,675.0,-97.20720720720722,200.18018018018017,Successful,2,1.0368316831683169,2,1
Smart HealthTech Flow 704,Germany,HealthTech,0,177.0,1.5,8.2,-99.15254237288136,446.6666666666666,-95.36723163841808,173.75706214689262,Acquired,1,0.5243564356435644,2,0
Elite SaaS Wave 705,UK,SaaS,0,394.0,1.6,10.4,-99.59390862944161,550.0,-97.36040609137056,200.2030456852792,Successful,2,1.030891089108911,8,1
Elite AI/ML Nexus 706,South Korea,AI/ML,1,477.0,728.0,13.5,52.620545073375254,-98.1456043956044,-97.16981132075472,-22.76252966111457,Successful,2,1.0400990099009901,2,1
Global E-commerce Wave 707,UAE,E-commerce,0,271.0,1.8,7.9,-99.33579335793358,338.8888888888889,-97.08487084870849,119.77654776547766,Successful,2,1.0234653465346535,9,1
Core AgriTech Nexus 708,Germany,AgriTech,0,260.0,1.1,6.3,-99.57692307692307,472.72727272727263,-97.57692307692307,186.57517482517477,Successful,2,1.0187128712871287,12,1
NextGen E-commerce Hub 709,India,E-commerce,0,20.0,1.4,14.9,-93.0,964.2857142857144,-25.5,203.5,Successful,2,1.0442574257425743,2,1
Global E-commerce Wave 710,South Korea,E-commerce,0,129.0,208.0,14.1,61.240310077519375,-93.22115384615385,-89.06976744186046,-15.99042188431724,Acquired,1,0.5418811881188119,10,0
Apex SaaS Nexus 711,UK,SaaS,0,399.0,906.0,3.2,127.06766917293233,-99.64679911699778,-99.19799498746868,13.710435027967272,Successful,2,1.0095049504950495,3,0
Elite BioTech Wave 712,Brazil,BioTech,0,447.0,1.7,3.6,-99.61968680089485,111.76470588235294,-99.19463087248322,6.072509540729044,Failed,0,0.010693069306930694,3,0
Nova PropTech Solutions 713,India,PropTech,0,227.0,1.3,8.6,-99.42731277533039,561.5384615384615,-96.2114537444934,200.2863436123348,Successful,2,1.0255445544554456,12,1
Apex BioTech Technologies 714,Australia,BioTech,0,213.0,1.8,2.1,-99.15492957746478,16.666666666666668,-99.01408450704226,-41.24413145539906,Failed,0,0.006237623762376238,7,0
Smart E-commerce Nexus 715,Brazil,E-commerce,0,205.0,1.3,3.5,-99.36585365853658,169.23076923076923,-98.29268292682927,34.93245778611632,Successful,2,1.0103960396039604,7,0
Core BioTech Nexus 716,Australia,BioTech,0,141.0,2.0,9.4,-98.58156028368793,370.0,-93.33333333333333,135.70921985815602,Successful,2,1.027920792079208,8,1
Core BioTech Wave 717,Japan,BioTech,0,392.0,1.1,2.1,-99.71938775510203,90.9090909090909,-99.46428571428571,-4.4051484230055635,Successful,2,1.0062376237623762,3,0
Smart EdTech Point 718,Brazil,EdTech,0,471.0,1.5,11.9,-99.68152866242038,693.3333333333334,-97.47346072186836,200.15923566878982,Acquired,1,0.5353465346534654,8,0
Global EdTech Solutions 719,UK,EdTech,0,453.0,1.6,11.4,-99.64679911699778,612.5,-97.48344370860927,200.1766004415011,Acquired,1,0.5338613861386139,2,0
Zenith Logistics Labs 720,India,Logistics,0,167.0,667.0,14.4,299.4011976047904,-97.84107946026987,-91.37724550898203,100.78005907226027,Failed,0,0.042772277227722776,12,0
Prime E-commerce Hub 721,USA,E-commerce,0,54.0,1.3,12.4,-97.5925925925926,853.8461538461538,-77.03703703703704,201.2037037037037,Successful,2,1.0368316831683169,10,1
Global EdTech Hub 722,Singapore,EdTech,0,289.0,192.0,4.2,-33.56401384083045,-97.8125,-98.54671280276817,-65.68825692041523,Successful,2,1.0124752475247525,5,0
Smart E-commerce Hub 723,Canada,E-commerce,0,199.0,314.0,1.4,57.78894472361809,-99.55414012738855,-99.2964824120603,-20.88259770188523,Successful,2,1.0041584158415842,5,0
Core AI/ML Wave 724,Brazil,AI/ML,1,381.0,1.8,8.9,-99.5275590551181,394.44444444444446,-97.66404199475066,147.45844269466318,Acquired,1,0.5264356435643565,8,0
NextGen AI/ML Technologies 725,UK,AI/ML,1,271.0,1.6,12.2,-99.40959409594096,662.4999999999999,-95.49815498154982,200.2952029520295,Acquired,1,0.5362376237623763,2,0
Global Logistics Hub 726,Israel,Logistics,0,384.0,431.0,4.1,12.239583333333332,-99.04872389791183,-98.93229166666666,-43.40457028228925,Successful,2,1.0121782178217822,13,0
Prime AgriTech Hub 727,Israel,AgriTech,0,84.0,549.0,14.1,553.5714285714286,-97.43169398907104,-83.21428571428572,201.28415300546447,Acquired,1,0.5418811881188119,12,0
Core HealthTech Technologies 728,Brazil,HealthTech,0,293.0,1.9,6.0,-99.35153583617749,215.78947368421052,-97.95221843003414,58.218968924016515,Successful,2,1.0178217821782178,10,1
NextGen PropTech Labs 729,UK,PropTech,0,183.0,1.7,11.2,-99.07103825136613,558.8235294117648,-93.87978142076503,200.46448087431693,Acquired,1,0.5332673267326733,5,0
Smart CleanTech Nexus 730,USA,CleanTech,0,182.0,1.9,4.4,-98.95604395604394,131.5789473684211,-97.58241758241758,16.311451706188578,Acquired,1,0.5130693069306931,6,0
Zenith E-commerce Flow 731,Australia,E-commerce,0,191.0,1.4,4.3,-99.26701570680628,207.14285714285717,-97.74869109947643,53.937920718025445,Acquired,1,0.5127722772277228,8,0
Core E-commerce Network 732,France,E-commerce,0,468.0,214.0,13.7,-54.27350427350427,-93.5981308411215,-97.07264957264957,-73.93581755731289,Successful,2,1.0406930693069307,10,1
Zenith Cybersecurity Flow 733,USA,Cybersecurity,0,78.0,703.0,11.9,801.2820512820513,-98.3072546230441,-84.74358974358974,200.84637268847794,Successful,2,1.0353465346534654,3,1
Quantum E-commerce Technologies 734,Canada,E-commerce,0,359.0,1.2,9.7,-99.66573816155989,708.3333333333334,-97.29805013927577,200.16713091922006,Successful,2,1.0288118811881188,9,1
Nova Cybersecurity Technologies 735,South Korea,Cybersecurity,0,21.0,131.0,11.2,523.8095238095239,-91.45038167938931,-46.666666666666664,204.27480916030535,Successful,2,1.0332673267326733,13,1
Global BioTech Flow 736,Brazil,BioTech,0,416.0,1.7,6.5,-99.59134615384616,282.3529411764706,-98.4375,91.38079751131222,Failed,0,0.019306930693069307,5,0
NextGen BioTech Labs 737,UAE,BioTech,0,321.0,984.0,13.9,206.54205607476635,-98.58739837398373,-95.66978193146419,53.97732885039131,Successful,2,1.0412871287128713,5,1
Global E-commerce Technologies 738,France,E-commerce,0,427.0,636.0,6.5,48.94613583138173,-98.97798742138365,-98.47775175644028,-25.015925795000957,Acquired,1,0.5193069306930693,4,0
Apex E-commerce Flow 739,Australia,E-commerce,0,79.0,978.0,3.0,1137.9746835443038,-99.69325153374233,-96.20253164556962,200.15337423312883,Successful,2,1.008910891089109,7,0
NextGen EdTech Labs 740,UAE,EdTech,0,416.0,431.0,3.5,3.6057692307692304,-99.18793503480279,-99.15865384615384,-47.79108290201678,Successful,2,1.0103960396039604,7,0
Smart PropTech Point 741,Germany,PropTech,0,349.0,364.0,7.9,4.297994269340974,-97.82967032967034,-97.73638968481376,-46.76583803016468,Acquired,1,0.5234653465346535,3,0
NextGen CleanTech Wave 742,Singapore,CleanTech,0,380.0,309.0,14.2,-18.684210526315788,-95.40453074433657,-96.26315789473685,-57.044370635326175,Successful,2,1.0421782178217822,13,1
Global HealthTech Nexus 743,Israel,HealthTech,0,422.0,870.0,14.9,106.1611374407583,-98.28735632183908,-96.46919431279622,3.9368905594596058,Successful,2,1.0442574257425743,2,1
Prime EdTech Labs 744,Singapore,EdTech,0,6.0,180.0,2.3,2900.0,-98.72222222222221,-61.66666666666667,200.63888888888889,Acquired,1,0.5068316831683168,14,0
Elite AI/ML Solutions 745,Germany,AI/ML,1,486.0,1.6,13.5,-99.67078189300412,743.75,-97.22222222222221,200.16460905349794,Successful,2,1.0400990099009901,10,1
Global SaaS Network 746,Brazil,SaaS,0,45.0,983.0,8.0,2084.4444444444443,-99.18616480162767,-82.22222222222221,200.40691759918616,Successful,2,1.0237623762376238,14,1
Global E-commerce Flow 747,Japan,E-commerce,0,494.0,1.6,7.8,-99.67611336032388,387.49999999999994,-98.42105263157895,143.91194331983803,Acquired,1,0.5231683168316832,11,0
Nova HealthTech Point 748,Singapore,HealthTech,0,39.0,658.0,10.0,1587.1794871794873,-98.48024316109422,-74.35897435897436,200.7598784194529,Successful,2,1.0297029702970297,9,1
Core SaaS Nexus 749,Canada,SaaS,0,203.0,1.3,6.8,-99.35960591133004,423.0769230769231,-96.65024630541872,161.85865858279652,Failed,0,0.0201980198019802,7,0
Smart SaaS Nexus 750,Japan,SaaS,0,205.0,912.0,7.2,344.8780487804878,-99.21052631578947,-96.48780487804879,122.83376123234916,Successful,2,1.0213861386138614,6,1
Global BioTech Labs 751,Singapore,BioTech,0,236.0,1.3,12.2,-99.44915254237287,838.4615384615383,-94.83050847457628,200.27542372881356,Acquired,1,0.5362376237623763,6,0
Quantum SaaS Point 752,Australia,SaaS,0,374.0,304.0,12.5,-18.71657754010695,-95.88815789473685,-96.65775401069519,-57.3023677174219,Successful,2,1.0371287128712872,3,1
Nova E-commerce Flow 753,UAE,E-commerce,0,384.0,2.0,10.5,-99.47916666666666,425.0,-97.265625,162.76041666666669,Acquired,1,0.5311881188118812,14,0
Elite Cybersecurity Point 754,UK,Cybersecurity,0,266.0,287.0,11.5,7.894736842105263,-95.99303135888502,-95.67669172932331,-44.04914725838988,Successful,2,1.0341584158415842,11,1
Nova CleanTech Wave 755,Brazil,CleanTech,0,178.0,1.9,6.0,-98.93258426966291,215.78947368421052,-96.62921348314607,58.428444707273805,Successful,2,1.0178217821782178,6,1
Elite FinTech Hub 756,Israel,FinTech,0,267.0,1.8,12.5,-99.32584269662921,594.4444444444443,-95.31835205992509,200.3370786516854,Successful,2,1.0371287128712872,13,1
Prime HealthTech Labs 757,UAE,HealthTech,0,229.0,1.5,1.3,-99.34497816593887,-13.33333333333333,-99.43231441048034,-56.3391557496361,Failed,0,0.0038613861386138613,5,0
Nova AI/ML Wave 758,UAE,AI/ML,1,29.0,241.0,3.2,731.0344827586207,-98.67219917012449,-88.96551724137932,200.66390041493776,Successful,2,1.0095049504950495,11,0
Global Logistics Systems 759,UAE,Logistics,0,292.0,1.7,14.9,-99.41780821917808,776.4705882352941,-94.8972602739726,200.29109589041096,Successful,2,1.0442574257425743,10,1
Core Logistics Hub 760,Brazil,Logistics,0,21.0,1.9,3.4,-90.95238095238096,78.94736842105263,-83.80952380952381,-6.002506265664167,Successful,2,1.01009900990099,10,0
Apex Logistics Flow 761,India,Logistics,0,205.0,950.0,14.2,363.4146341463415,-98.50526315789473,-93.07317073170732,132.45468549422338,Successful,2,1.0421782178217822,5,1
Zenith Cybersecurity Network 762,Singapore,Cybersecurity,0,399.0,540.0,12.2,35.338345864661655,-97.74074074074073,-96.94235588972433,-31.20119743803954,Successful,2,1.0362376237623763,4,1
Quantum AI/ML Hub 763,Japan,AI/ML,1,213.0,977.0,14.4,358.68544600938964,-98.52610030706244,-93.2394366197183,130.0796728511636,Acquired,1,0.5427722772277228,3,0
Core Logistics Wave 764,South Korea,Logistics,0,101.0,1.2,13.5,-98.8118811881188,1025.0000000000002,-86.63366336633663,200.59405940594058,Successful,2,1.0400990099009901,6,1
Global HealthTech Solutions 765,South Korea,HealthTech,0,228.0,1.7,13.4,-99.25438596491229,688.2352941176471,-94.12280701754385,200.37280701754386,Successful,2,1.0398019801980198,14,1
Elite Logistics Hub 766,Singapore,Logistics,0,307.0,1.9,12.4,-99.38110749185668,552.6315789473684,-95.96091205211728,200.30944625407164,Acquired,1,0.5368316831683169,5,0
NextGen HealthTech Labs 767,UAE,HealthTech,0,51.0,1.5,8.6,-97.05882352941177,473.3333333333333,-83.13725490196077,188.13725490196077,Successful,2,1.0255445544554456,9,1
Nova AI/ML Technologies 768,Brazil,AI/ML,1,268.0,1.5,5.4,-99.44029850746269,260.0,-97.98507462686568,80.27985074626866,Successful,2,1.016039603960396,8,1
Elite SaaS Systems 769,Germany,SaaS,0,406.0,1.9,2.3,-99.53201970443351,21.052631578947363,-99.43349753694581,-39.23969406274307,Successful,2,1.0068316831683168,9,0
Prime CleanTech Network 770,Germany,CleanTech,0,461.0,337.0,8.0,-26.89804772234273,-97.62611275964392,-98.2646420824295,-62.26208024099333,Successful,2,1.0237623762376238,3,1
Global HealthTech Technologies 771,UK,HealthTech,0,77.0,1.9,12.5,-97.53246753246752,557.8947368421053,-83.76623376623377,201.23376623376623,Acquired,1,0.5371287128712872,11,0
Elite HealthTech Nexus 772,Australia,HealthTech,0,431.0,1.9,14.6,-99.55916473317866,668.421052631579,-96.61252900232017,200.22041763341068,Successful,2,1.0433663366336634,13,1
